TIME_PERIOD,TIME_PERIOD_START,TIME_PERIOD_END,PRIMARY_TYPE,AGE,SEX,RACE,JUVENILE_I,DOMESTIC_I,GUNSHOT_INJURY_I,NUMBER_OF_VICTIMS
2004 Q1,01/01/2004,03/31/2004,BATTERY,UNKNOWN,UNKNOWN,UNKNOWN,,false,UNKNOWN,26
2012 Q1,01/01/2012,03/31/2012,ASSAULT,0-19,M,API,true,true,NO,2
2005 Q2,03/01/2005,06/30/2005,ASSAULT,30-39,M,UNKNOWN,false,true,UNKNOWN,1
2019 Q3,07/01/2019,09/30/2019,BATTERY,20-29,F,WWH,false,false,NO,12
2011 Q3,07/01/2011,09/30/2011,ASSAULT,40-49,F,WHI,false,true,NO,3
2009 Q4,10/01/2009,12/31/2009,ROBBERY,20-29,F,WWH,false,true,UNKNOWN,1
2000 Q4,10/01/2000,12/31/2000,HOMICIDE,40-49,M,BLK,false,false,YES,7
2010 Q4,10/01/2010,12/31/2010,BATTERY,0-19,F,WHI,false,false,NO,3
2008 Q4,10/01/2008,12/31/2008,BATTERY,40-49,F,WWH,false,false,UNKNOWN,3
2001 Q3,07/01/2001,09/30/2001,BATTERY,0-19,F,WBH,true,false,UNKNOWN,1
2011 Q1,01/01/2011,03/31/2011,BATTERY,60-69,M,WWH,false,false,NO,3
2005 Q4,10/01/2005,12/31/2005,ROBBERY,20-29,UNKNOWN,UNKNOWN,false,false,UNKNOWN,6
2003 Q2,03/01/2003,06/30/2003,BATTERY,50-59,F,BLK,false,true,UNKNOWN,12
2022 Q1,01/01/2022,03/31/2022,HOMICIDE,40-49,M,WWH,false,false,YES,3
2017 Q3,07/01/2017,09/30/2017,ROBBERY,50-59,M,WHI,false,false,NO,41
2001 Q3,07/01/2001,09/30/2001,ROBBERY,40-49,M,WWH,false,false,UNKNOWN,121
2008 Q3,07/01/2008,09/30/2008,ASSAULT,40-49,M,WHI,false,false,UNKNOWN,42
2021 Q4,10/01/2021,12/31/2021,CRIMINAL SEXUAL ASSAULT,40-49,F,UNKNOWN,false,false,NO,1
2010 Q3,07/01/2010,09/30/2010,ROBBERY,70-79,M,WWH,false,false,NO,12
2007 Q1,01/01/2007,03/31/2007,BATTERY,70-79,M,WHI,false,false,UNKNOWN,3
2007 Q4,10/01/2007,12/31/2007,BATTERY,50-59,M,WHI,false,true,UNKNOWN,1
2009 Q3,07/01/2009,09/30/2009,ASSAULT,0-19,F,WWH,false,true,UNKNOWN,5
1994 Q1,01/01/1994,03/31/1994,HOMICIDE,20-29,M,WBH,false,false,YES,1
2022 Q4,10/01/2022,12/31/2022,ASSAULT,60-69,M,WHI,false,true,NO,2
2014 Q3,07/01/2014,09/30/2014,ROBBERY,40-49,UNKNOWN,UNKNOWN,false,false,NO,2
2008 Q1,01/01/2008,03/31/2008,ASSAULT,30-39,M,WHI,false,true,UNKNOWN,2
2018 Q4,10/01/2018,12/31/2018,BATTERY,UNKNOWN,M,WHI,,false,NO,3
2011 Q4,10/01/2011,12/31/2011,ASSAULT,40-49,M,WBH,false,false,NO,2
2008 Q3,07/01/2008,09/30/2008,ROBBERY,0-19,F,WHI,true,true,UNKNOWN,1
2003 Q2,03/01/2003,06/30/2003,ROBBERY,40-49,M,I,false,false,UNKNOWN,2
2018 Q3,07/01/2018,09/30/2018,ASSAULT,0-19,M,WWH,true,false,NO,17
2004 Q1,01/01/2004,03/31/2004,CRIMINAL SEXUAL ASSAULT,0-19,UNKNOWN,BLK,true,true,UNKNOWN,1
2009 Q4,10/01/2009,12/31/2009,BATTERY,0-19,M,WHI,false,true,UNKNOWN,2
2013 Q1,01/01/2013,03/31/2013,CRIMINAL SEXUAL ASSAULT,40-49,M,BLK,false,true,NO,1
2007 Q1,01/01/2007,03/31/2007,BATTERY,20-29,F,WBH,false,true,UNKNOWN,2
2016 Q3,07/01/2016,09/30/2016,BATTERY,30-39,M,WHI,false,true,NO,5
2012 Q3,07/01/2012,09/30/2012,CRIMINAL SEXUAL ASSAULT,30-39,F,WBH,false,false,NO,1
2002 Q4,10/01/2002,12/31/2002,HOMICIDE,40-49,F,BLK,false,true,NO,1
1994 Q4,10/01/1994,12/31/1994,HOMICIDE,0-19,M,BLK,true,false,YES,17
2012 Q2,03/01/2012,06/30/2012,BATTERY,60-69,F,BLK,false,true,NO,7
2004 Q2,03/01/2004,06/30/2004,ASSAULT,20-29,M,BLK,false,true,UNKNOWN,48
2016 Q1,01/01/2016,03/31/2016,BATTERY,40-49,M,WHI,false,false,NO,9
2012 Q1,01/01/2012,03/31/2012,ROBBERY,40-49,F,API,false,false,NO,2
2010 Q3,07/01/2010,09/30/2010,ASSAULT,0-19,M,WWH,false,false,NO,16
2001 Q4,10/01/2001,12/31/2001,BATTERY,0-19,M,WHI,true,true,UNKNOWN,2
2003 Q2,03/01/2003,06/30/2003,ROBBERY,20-29,F,UNKNOWN,false,false,UNKNOWN,2
2006 Q1,01/01/2006,03/31/2006,CRIMINAL SEXUAL ASSAULT,0-19,M,WHI,true,true,UNKNOWN,1
2024 Q1,01/01/2024,03/31/2024,CRIMINAL SEXUAL ASSAULT,0-19,M,WHI,true,false,NO,1
2015 Q1,01/01/2015,03/31/2015,BATTERY,50-59,UNKNOWN,UNKNOWN,false,false,NO,1
2016 Q3,07/01/2016,09/30/2016,ASSAULT,60-69,F,WWH,false,true,NO,1
2016 Q4,10/01/2016,12/31/2016,ASSAULT,30-39,F,WWH,false,true,NO,15
2006 Q3,07/01/2006,09/30/2006,ROBBERY,UNKNOWN,M,WHI,,false,UNKNOWN,7
2010 Q4,10/01/2010,12/31/2010,ROBBERY,20-29,M,WWH,false,false,NO,223
2016 Q4,10/01/2016,12/31/2016,BATTERY,60-69,M,WHI,false,true,NO,1
2002 Q2,03/01/2002,06/30/2002,ROBBERY,30-39,F,BLK,false,false,UNKNOWN,176
2020 Q2,03/01/2020,06/30/2020,ASSAULT,50-59,F,WWH,false,false,NO,3
2009 Q4,10/01/2009,12/31/2009,CRIMINAL SEXUAL ASSAULT,20-29,M,BLK,false,false,UNKNOWN,1
2015 Q3,07/01/2015,09/30/2015,ROBBERY,50-59,UNKNOWN,BLK,false,false,NO,1
2001 Q3,07/01/2001,09/30/2001,ASSAULT,0-19,F,WWH,true,true,UNKNOWN,5
2019 Q3,07/01/2019,09/30/2019,ROBBERY,0-19,M,WHI,false,false,NO,3
1995 Q1,01/01/1995,03/31/1995,HOMICIDE,40-49,M,BLK,false,false,NO,5
1994 Q1,01/01/1994,03/31/1994,HOMICIDE,20-29,F,BLK,false,true,YES,1
2011 Q4,10/01/2011,12/31/2011,HOMICIDE,40-49,F,BLK,false,true,NO,1
1995 Q3,07/01/1995,09/30/1995,HOMICIDE,50-59,M,BLK,false,false,YES,1
2004 Q2,03/01/2004,06/30/2004,HOMICIDE,0-19,M,WHI,true,true,NO,1
2007 Q1,01/01/2007,03/31/2007,ASSAULT,20-29,F,WWH,false,false,UNKNOWN,11
2019 Q3,07/01/2019,09/30/2019,ASSAULT,70-79,M,WHI,false,false,NO,1
2019 Q4,10/01/2019,12/31/2019,CRIMINAL SEXUAL ASSAULT,0-19,F,API,false,false,NO,4
2009 Q3,07/01/2009,09/30/2009,ASSAULT,80+,M,BLK,false,false,UNKNOWN,1
2021 Q2,03/01/2021,06/30/2021,ROBBERY,30-39,F,WBH,false,false,NO,1
2016 Q3,07/01/2016,09/30/2016,BATTERY,60-69,F,WBH,false,false,NO,1
2014 Q2,03/01/2014,06/30/2014,BATTERY,80+,F,WWH,false,true,NO,1
2019 Q2,03/01/2019,06/30/2019,HOMICIDE,40-49,F,WHI,false,false,YES,1
2011 Q4,10/01/2011,12/31/2011,BATTERY,40-49,M,WWH,false,true,NO,5
2014 Q2,03/01/2014,06/30/2014,BATTERY,0-19,M,BLK,false,false,NO,7
2005 Q4,10/01/2005,12/31/2005,ASSAULT,40-49,M,API,false,false,UNKNOWN,4
2020 Q4,10/01/2020,12/31/2020,CRIMINAL SEXUAL ASSAULT,50-59,F,BLK,false,false,NO,6
2003 Q4,10/01/2003,12/31/2003,HOMICIDE,40-49,M,WWH,false,false,NO,1
2018 Q1,01/01/2018,03/31/2018,ROBBERY,30-39,F,WWH,false,false,NO,35
2011 Q1,01/01/2011,03/31/2011,ASSAULT,30-39,F,WHI,false,false,NO,4
2002 Q2,03/01/2002,06/30/2002,HOMICIDE,40-49,F,BLK,false,false,NO,3
2008 Q1,01/01/2008,03/31/2008,BATTERY,60-69,F,WWH,false,true,UNKNOWN,1
2019 Q4,10/01/2019,12/31/2019,BATTERY,70-79,F,WWH,false,false,NO,2
2005 Q3,07/01/2005,09/30/2005,ROBBERY,70-79,UNKNOWN,UNKNOWN,false,false,UNKNOWN,1
1995 Q3,07/01/1995,09/30/1995,HOMICIDE,0-19,M,BLK,true,false,YES,18
2015 Q4,10/01/2015,12/31/2015,CRIMINAL SEXUAL ASSAULT,0-19,F,BLK,false,true,NO,1
2019 Q4,10/01/2019,12/31/2019,ASSAULT,20-29,M,WHI,false,false,NO,17
2006 Q3,07/01/2006,09/30/2006,ROBBERY,60-69,M,WHI,false,false,UNKNOWN,21
2014 Q3,07/01/2014,09/30/2014,ASSAULT,20-29,M,API,false,false,NO,3
2019 Q4,10/01/2019,12/31/2019,ROBBERY,30-39,M,WWH,false,true,NO,1
2023 Q2,03/01/2023,06/30/2023,BATTERY,30-39,M,API,false,false,NO,1
2007 Q1,01/01/2007,03/31/2007,ROBBERY,UNKNOWN,M,WBH,,false,UNKNOWN,1
2003 Q2,03/01/2003,06/30/2003,BATTERY,60-69,M,UNKNOWN,false,true,UNKNOWN,1
1997 Q2,03/01/1997,06/30/1997,HOMICIDE,30-39,M,WBH,false,false,YES,1
2011 Q1,01/01/2011,03/31/2011,ROBBERY,20-29,F,WWH,false,true,NO,2
2015 Q2,03/01/2015,06/30/2015,ASSAULT,20-29,F,UNKNOWN,false,true,NO,1
2001 Q3,07/01/2001,09/30/2001,ASSAULT,50-59,M,WHI,false,true,UNKNOWN,3
2012 Q2,03/01/2012,06/30/2012,ROBBERY,20-29,M,BLK,false,false,NO,412
2012 Q4,10/01/2012,12/31/2012,BATTERY,20-29,M,API,false,false,NO,1
2008 Q1,01/01/2008,03/31/2008,ROBBERY,20-29,M,WWH,false,false,UNKNOWN,162
2018 Q4,10/01/2018,12/31/2018,BATTERY,50-59,M,WWH,false,false,NO,8
2007 Q3,07/01/2007,09/30/2007,ROBBERY,40-49,F,WHI,false,false,UNKNOWN,32
2006 Q4,10/01/2006,12/31/2006,BATTERY,70-79,F,WHI,false,true,UNKNOWN,1
2018 Q1,01/01/2018,03/31/2018,ROBBERY,0-19,M,WBH,false,false,NO,1
2008 Q1,01/01/2008,03/31/2008,BATTERY,0-19,F,WHI,false,false,UNKNOWN,1
2018 Q4,10/01/2018,12/31/2018,CRIMINAL SEXUAL ASSAULT,30-39,UNKNOWN,UNKNOWN,false,false,NO,1
2019 Q1,01/01/2019,03/31/2019,BATTERY,0-19,M,WHI,true,true,NO,1
2017 Q3,07/01/2017,09/30/2017,ASSAULT,40-49,M,WWH,false,true,NO,4
2010 Q3,07/01/2010,09/30/2010,ASSAULT,30-39,F,WBH,false,false,NO,1
2009 Q1,01/01/2009,03/31/2009,BATTERY,40-49,M,WWH,false,true,UNKNOWN,7
2010 Q4,10/01/2010,12/31/2010,BATTERY,60-69,F,WWH,false,true,NO,1
2013 Q2,03/01/2013,06/30/2013,ROBBERY,30-39,M,UNKNOWN,false,false,NO,10
2014 Q2,03/01/2014,06/30/2014,ASSAULT,30-39,F,BLK,false,true,NO,48
2009 Q3,07/01/2009,09/30/2009,ASSAULT,30-39,M,WBH,false,true,UNKNOWN,1
2008 Q3,07/01/2008,09/30/2008,CRIMINAL SEXUAL ASSAULT,50-59,F,BLK,false,false,UNKNOWN,6
2013 Q2,03/01/2013,06/30/2013,BATTERY,40-49,M,BLK,false,true,NO,44
2011 Q3,07/01/2011,09/30/2011,ROBBERY,50-59,F,WWH,false,false,NO,21
2006 Q3,07/01/2006,09/30/2006,BATTERY,20-29,F,WHI,false,true,UNKNOWN,6
2002 Q3,07/01/2002,09/30/2002,ROBBERY,20-29,M,API,false,true,UNKNOWN,1
2008 Q3,07/01/2008,09/30/2008,ROBBERY,50-59,M,WWH,false,true,UNKNOWN,1
2009 Q3,07/01/2009,09/30/2009,ASSAULT,UNKNOWN,F,WHI,,false,UNKNOWN,1
2001 Q4,10/01/2001,12/31/2001,BATTERY,50-59,F,WWH,false,true,UNKNOWN,1
1997 Q1,01/01/1997,03/31/1997,HOMICIDE,0-19,M,WBH,true,false,YES,1
2017 Q1,01/01/2017,03/31/2017,ASSAULT,30-39,M,WWH,false,false,NO,36
2003 Q1,01/01/2003,03/31/2003,ASSAULT,20-29,UNKNOWN,BLK,false,false,UNKNOWN,1
2010 Q1,01/01/2010,03/31/2010,BATTERY,40-49,F,WWH,false,false,NO,1
2014 Q1,01/01/2014,03/31/2014,CRIMINAL SEXUAL ASSAULT,0-19,M,BLK,true,true,NO,9
2010 Q3,07/01/2010,09/30/2010,BATTERY,30-39,F,WWH,false,true,NO,14
2006 Q1,01/01/2006,03/31/2006,BATTERY,50-59,F,WHI,false,false,UNKNOWN,5
2017 Q1,01/01/2017,03/31/2017,BATTERY,60-69,F,WHI,false,false,NO,3
2004 Q3,07/01/2004,09/30/2004,ASSAULT,30-39,F,API,false,false,UNKNOWN,1
2017 Q4,10/01/2017,12/31/2017,BATTERY,40-49,F,WHI,false,true,NO,3
2010 Q1,01/01/2010,03/31/2010,ROBBERY,0-19,M,WBH,true,false,NO,1
2002 Q2,03/01/2002,06/30/2002,BATTERY,70-79,M,BLK,false,true,UNKNOWN,6
2003 Q3,07/01/2003,09/30/2003,BATTERY,40-49,M,API,false,false,UNKNOWN,2
2009 Q4,10/01/2009,12/31/2009,BATTERY,60-69,M,WWH,false,false,UNKNOWN,3
2016 Q4,10/01/2016,12/31/2016,BATTERY,0-19,M,WWH,false,false,NO,5
2020 Q2,03/01/2020,06/30/2020,ASSAULT,0-19,M,WHI,true,false,NO,4
2003 Q4,10/01/2003,12/31/2003,BATTERY,0-19,UNKNOWN,UNKNOWN,false,false,UNKNOWN,1
2018 Q1,01/01/2018,03/31/2018,ASSAULT,20-29,F,WHI,false,true,NO,5
2010 Q4,10/01/2010,12/31/2010,ASSAULT,30-39,M,WHI,false,true,NO,1
2004 Q1,01/01/2004,03/31/2004,ASSAULT,40-49,F,API,false,true,UNKNOWN,1
2017 Q3,07/01/2017,09/30/2017,ROBBERY,0-19,F,WWH,true,false,NO,14
2013 Q1,01/01/2013,03/31/2013,ROBBERY,60-69,M,API,false,false,NO,6
2014 Q3,07/01/2014,09/30/2014,HOMICIDE,30-39,F,WWH,false,false,NO,1
2002 Q1,01/01/2002,03/31/2002,ROBBERY,50-59,M,API,false,false,UNKNOWN,7
2009 Q3,07/01/2009,09/30/2009,ASSAULT,60-69,F,WHI,false,false,UNKNOWN,3
2018 Q3,07/01/2018,09/30/2018,ASSAULT,50-59,F,WHI,false,false,NO,3
2002 Q2,03/01/2002,06/30/2002,CRIMINAL SEXUAL ASSAULT,0-19,F,WBH,true,false,UNKNOWN,2
2004 Q1,01/01/2004,03/31/2004,ROBBERY,0-19,M,API,true,false,UNKNOWN,5
2016 Q3,07/01/2016,09/30/2016,ROBBERY,70-79,F,WHI,false,false,NO,3
2007 Q4,10/01/2007,12/31/2007,CRIMINAL SEXUAL ASSAULT,0-19,F,WHI,false,true,UNKNOWN,1
2021 Q2,03/01/2021,06/30/2021,ASSAULT,70-79,M,WWH,false,false,NO,1
2007 Q4,10/01/2007,12/31/2007,BATTERY,0-19,F,WWH,true,true,UNKNOWN,3
2016 Q3,07/01/2016,09/30/2016,ASSAULT,0-19,F,WHI,false,false,NO,2
2009 Q1,01/01/2009,03/31/2009,CRIMINAL SEXUAL ASSAULT,20-29,M,WBH,false,true,UNKNOWN,1
2009 Q4,10/01/2009,12/31/2009,BATTERY,UNKNOWN,M,WWH,,false,UNKNOWN,1
2021 Q2,03/01/2021,06/30/2021,BATTERY,20-29,F,WHI,false,false,NO,3
2002 Q2,03/01/2002,06/30/2002,ASSAULT,UNKNOWN,F,BLK,,true,UNKNOWN,2
2021 Q2,03/01/2021,06/30/2021,ROBBERY,0-19,M,WWH,false,false,NO,19
2004 Q1,01/01/2004,03/31/2004,HOMICIDE,30-39,M,WWH,false,false,YES,2
2016 Q3,07/01/2016,09/30/2016,CRIMINAL SEXUAL ASSAULT,20-29,M,API,false,false,NO,1
2015 Q2,03/01/2015,06/30/2015,HOMICIDE,40-49,M,BLK,false,false,YES,5
2006 Q4,10/01/2006,12/31/2006,ASSAULT,20-29,M,WWH,false,true,UNKNOWN,7
2006 Q3,07/01/2006,09/30/2006,ROBBERY,80+,F,BLK,false,false,UNKNOWN,6
2009 Q4,10/01/2009,12/31/2009,ASSAULT,30-39,F,WHI,false,false,UNKNOWN,6
2006 Q3,07/01/2006,09/30/2006,CRIMINAL SEXUAL ASSAULT,0-19,F,BLK,false,false,UNKNOWN,29
2016 Q4,10/01/2016,12/31/2016,BATTERY,80+,F,BLK,false,true,NO,3
2009 Q3,07/01/2009,09/30/2009,BATTERY,30-39,M,WWH,false,false,UNKNOWN,83
2009 Q1,01/01/2009,03/31/2009,ASSAULT,40-49,M,WBH,false,false,UNKNOWN,2
2016 Q4,10/01/2016,12/31/2016,ROBBERY,20-29,F,WHI,false,false,NO,91
2010 Q2,03/01/2010,06/30/2010,CRIMINAL SEXUAL ASSAULT,0-19,F,WWH,false,false,NO,6
2016 Q1,01/01/2016,03/31/2016,ASSAULT,40-49,M,BLK,false,false,NO,37
2010 Q3,07/01/2010,09/30/2010,ROBBERY,20-29,F,BLK,false,false,NO,157
2011 Q3,07/01/2011,09/30/2011,ROBBERY,50-59,M,I,false,false,NO,1
2009 Q4,10/01/2009,12/31/2009,ASSAULT,80+,F,WWH,false,false,UNKNOWN,1
2004 Q2,03/01/2004,06/30/2004,CRIMINAL SEXUAL ASSAULT,0-19,M,BLK,false,false,UNKNOWN,1
2018 Q1,01/01/2018,03/31/2018,HOMICIDE,60-69,F,BLK,false,false,YES,1
2001 Q4,10/01/2001,12/31/2001,ROBBERY,40-49,F,BLK,false,false,UNKNOWN,164
2001 Q2,03/01/2001,06/30/2001,BATTERY,40-49,F,API,false,false,UNKNOWN,1
2021 Q1,01/01/2021,03/31/2021,ASSAULT,40-49,M,API,false,false,NO,2
2018 Q4,10/01/2018,12/31/2018,ASSAULT,UNKNOWN,M,BLK,,false,NO,3
2008 Q1,01/01/2008,03/31/2008,BATTERY,30-39,M,BLK,false,true,UNKNOWN,54
2010 Q4,10/01/2010,12/31/2010,ROBBERY,70-79,F,BLK,false,false,NO,1
2007 Q1,01/01/2007,03/31/2007,ROBBERY,0-19,M,BLK,false,false,UNKNOWN,107
2013 Q4,10/01/2013,12/31/2013,ROBBERY,30-39,F,WHI,false,false,NO,45
2017 Q2,03/01/2017,06/30/2017,ROBBERY,30-39,M,BLK,false,false,NO,177
2021 Q3,07/01/2021,09/30/2021,BATTERY,70-79,M,UNKNOWN,false,false,NO,1
2021 Q1,01/01/2021,03/31/2021,ROBBERY,70-79,M,BLK,false,false,NO,10
2015 Q3,07/01/2015,09/30/2015,ASSAULT,70-79,M,WHI,false,true,NO,1
2013 Q3,07/01/2013,09/30/2013,ROBBERY,60-69,F,WHI,false,false,NO,8
2005 Q4,10/01/2005,12/31/2005,ROBBERY,20-29,F,WWH,false,false,UNKNOWN,79
2005 Q2,03/01/2005,06/30/2005,HOMICIDE,0-19,F,BLK,true,true,NO,1
2003 Q4,10/01/2003,12/31/2003,BATTERY,30-39,M,WBH,false,false,UNKNOWN,1
2018 Q3,07/01/2018,09/30/2018,BATTERY,30-39,UNKNOWN,BLK,false,false,NO,2
2015 Q3,07/01/2015,09/30/2015,BATTERY,20-29,F,WWH,false,true,NO,12
2007 Q1,01/01/2007,03/31/2007,ROBBERY,40-49,M,API,false,false,UNKNOWN,9
2008 Q4,10/01/2008,12/31/2008,BATTERY,40-49,UNKNOWN,UNKNOWN,false,false,UNKNOWN,1
2012 Q1,01/01/2012,03/31/2012,HOMICIDE,30-39,M,API,false,false,YES,1
2004 Q1,01/01/2004,03/31/2004,ASSAULT,30-39,M,WHI,false,false,UNKNOWN,36
2005 Q3,07/01/2005,09/30/2005,ASSAULT,0-19,F,WWH,false,false,UNKNOWN,6
2004 Q1,01/01/2004,03/31/2004,BATTERY,60-69,F,WWH,false,false,UNKNOWN,1
2021 Q1,01/01/2021,03/31/2021,ASSAULT,0-19,M,BLK,false,false,NO,11
2001 Q3,07/01/2001,09/30/2001,ASSAULT,20-29,F,API,false,false,UNKNOWN,1
2013 Q1,01/01/2013,03/31/2013,ROBBERY,40-49,M,WBH,false,false,NO,1
1997 Q3,07/01/1997,09/30/1997,HOMICIDE,60-69,F,WHI,false,true,NO,1
1997 Q4,10/01/1997,12/31/1997,HOMICIDE,50-59,M,WHI,false,false,YES,3
2015 Q4,10/01/2015,12/31/2015,CRIMINAL SEXUAL ASSAULT,0-19,F,API,true,false,NO,1
2003 Q4,10/01/2003,12/31/2003,ASSAULT,30-39,M,WWH,false,true,UNKNOWN,5
2002 Q1,01/01/2002,03/31/2002,BATTERY,0-19,M,WWH,false,true,UNKNOWN,1
2002 Q1,01/01/2002,03/31/2002,ROBBERY,20-29,F,WHI,false,true,UNKNOWN,1
2019 Q3,07/01/2019,09/30/2019,BATTERY,20-29,UNKNOWN,UNKNOWN,false,false,NO,3
2001 Q2,03/01/2001,06/30/2001,BATTERY,0-19,F,BLK,false,false,UNKNOWN,98
2020 Q2,03/01/2020,06/30/2020,ROBBERY,30-39,M,API,false,false,NO,15
2007 Q2,03/01/2007,06/30/2007,BATTERY,60-69,M,BLK,false,true,UNKNOWN,7
2018 Q1,01/01/2018,03/31/2018,ASSAULT,50-59,M,API,false,false,NO,2
2021 Q2,03/01/2021,06/30/2021,ASSAULT,40-49,UNKNOWN,BLK,false,false,NO,1
2017 Q3,07/01/2017,09/30/2017,CRIMINAL SEXUAL ASSAULT,0-19,F,UNKNOWN,true,true,NO,4
2003 Q3,07/01/2003,09/30/2003,BATTERY,30-39,F,WHI,false,true,UNKNOWN,8
2016 Q2,03/01/2016,06/30/2016,ROBBERY,20-29,M,UNKNOWN,false,false,NO,29
2020 Q4,10/01/2020,12/31/2020,ASSAULT,0-19,F,UNKNOWN,true,false,NO,3
2002 Q1,01/01/2002,03/31/2002,BATTERY,80+,F,BLK,false,false,UNKNOWN,1
2003 Q4,10/01/2003,12/31/2003,BATTERY,60-69,F,WHI,false,true,UNKNOWN,2
2015 Q2,03/01/2015,06/30/2015,ROBBERY,30-39,UNKNOWN,WHI,false,false,NO,1
2021 Q4,10/01/2021,12/31/2021,ASSAULT,40-49,F,BLK,false,false,NO,56
2004 Q4,10/01/2004,12/31/2004,BATTERY,40-49,F,WWH,false,true,UNKNOWN,4
2005 Q3,07/01/2005,09/30/2005,ROBBERY,70-79,F,WWH,false,false,UNKNOWN,3
2014 Q3,07/01/2014,09/30/2014,ROBBERY,40-49,F,WWH,false,false,NO,24
2014 Q3,07/01/2014,09/30/2014,BATTERY,0-19,M,WBH,true,false,NO,1
2010 Q2,03/01/2010,06/30/2010,BATTERY,0-19,M,BLK,true,true,NO,19
2018 Q2,03/01/2018,06/30/2018,BATTERY,0-19,M,BLK,false,true,NO,12
2014 Q3,07/01/2014,09/30/2014,HOMICIDE,20-29,M,BLK,false,false,YES,35
2021 Q4,10/01/2021,12/31/2021,ROBBERY,50-59,M,BLK,false,true,NO,2
2015 Q4,10/01/2015,12/31/2015,BATTERY,70-79,F,WWH,false,true,NO,1
2014 Q4,10/01/2014,12/31/2014,BATTERY,0-19,F,WHI,true,true,NO,3
2016 Q2,03/01/2016,06/30/2016,BATTERY,50-59,M,BLK,false,true,NO,33
2012 Q3,07/01/2012,09/30/2012,ASSAULT,50-59,M,WWH,false,true,NO,2
2016 Q1,01/01/2016,03/31/2016,ROBBERY,70-79,M,API,false,false,NO,1
2003 Q1,01/01/2003,03/31/2003,BATTERY,40-49,F,WHI,false,false,UNKNOWN,5
2019 Q1,01/01/2019,03/31/2019,ROBBERY,20-29,UNKNOWN,BLK,false,false,NO,1
2012 Q1,01/01/2012,03/31/2012,BATTERY,20-29,M,WBH,false,true,NO,1
2003 Q3,07/01/2003,09/30/2003,ASSAULT,60-69,M,WWH,false,true,UNKNOWN,1
2020 Q3,07/01/2020,09/30/2020,BATTERY,60-69,M,BLK,false,false,NO,48
2020 Q1,01/01/2020,03/31/2020,ROBBERY,60-69,M,UNKNOWN,false,false,NO,2
2023 Q1,01/01/2023,03/31/2023,BATTERY,40-49,F,WWH,false,false,NO,5
2014 Q3,07/01/2014,09/30/2014,ASSAULT,0-19,M,WWH,true,true,NO,2
2020 Q4,10/01/2020,12/31/2020,BATTERY,30-39,M,BLK,false,false,NO,62
2018 Q1,01/01/2018,03/31/2018,ROBBERY,30-39,UNKNOWN,UNKNOWN,false,false,NO,2
2015 Q1,01/01/2015,03/31/2015,BATTERY,50-59,F,WWH,false,false,NO,1
2011 Q2,03/01/2011,06/30/2011,ASSAULT,20-29,F,BLK,false,true,NO,95
2017 Q3,07/01/2017,09/30/2017,BATTERY,60-69,M,API,false,false,NO,1
2006 Q3,07/01/2006,09/30/2006,BATTERY,50-59,M,API,false,false,UNKNOWN,3
2013 Q1,01/01/2013,03/31/2013,HOMICIDE,0-19,M,WWH,true,false,NO,1
2002 Q1,01/01/2002,03/31/2002,ROBBERY,70-79,M,WBH,false,false,UNKNOWN,1
2005 Q4,10/01/2005,12/31/2005,BATTERY,0-19,M,WHI,false,false,UNKNOWN,5
2018 Q3,07/01/2018,09/30/2018,ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,,false,NO,120
2002 Q3,07/01/2002,09/30/2002,ROBBERY,50-59,F,WHI,false,false,UNKNOWN,39
2012 Q4,10/01/2012,12/31/2012,BATTERY,50-59,F,WHI,false,true,NO,4
2017 Q4,10/01/2017,12/31/2017,BATTERY,30-39,M,API,false,false,NO,3
2009 Q4,10/01/2009,12/31/2009,BATTERY,50-59,UNKNOWN,BLK,false,false,UNKNOWN,1
1996 Q4,10/01/1996,12/31/1996,HOMICIDE,20-29,M,BLK,false,false,YES,42
2012 Q1,01/01/2012,03/31/2012,ASSAULT,20-29,M,WWH,false,false,NO,47
1991 Q4,10/01/1991,12/31/1991,HOMICIDE,0-19,M,WWH,true,false,YES,2
2021 Q3,07/01/2021,09/30/2021,HOMICIDE,50-59,F,BLK,false,false,YES,1
2020 Q2,03/01/2020,06/30/2020,ASSAULT,50-59,UNKNOWN,UNKNOWN,false,false,NO,1
2009 Q2,03/01/2009,06/30/2009,ASSAULT,30-39,M,UNKNOWN,false,false,UNKNOWN,4
2004 Q3,07/01/2004,09/30/2004,ASSAULT,70-79,UNKNOWN,UNKNOWN,false,false,UNKNOWN,1
2007 Q1,01/01/2007,03/31/2007,BATTERY,40-49,F,WWH,false,true,UNKNOWN,1
2020 Q2,03/01/2020,06/30/2020,BATTERY,30-39,F,WWH,false,true,NO,20
2006 Q1,01/01/2006,03/31/2006,BATTERY,0-19,M,WHI,false,false,UNKNOWN,9
2014 Q1,01/01/2014,03/31/2014,BATTERY,30-39,M,API,false,false,NO,3
2011 Q4,10/01/2011,12/31/2011,BATTERY,70-79,F,WHI,false,false,NO,1
2019 Q1,01/01/2019,03/31/2019,BATTERY,60-69,M,WHI,false,false,NO,11
2011 Q4,10/01/2011,12/31/2011,ASSAULT,20-29,M,WWH,false,false,NO,50
2019 Q3,07/01/2019,09/30/2019,ASSAULT,40-49,F,WWH,false,true,NO,7
